	bins [ps]	counts [#]
267	534000.0	1710.0
268	536000.0	1752.0
269	538000.0	1797.0
270	540000.0	1667.0
271	542000.0	1632.0
272	544000.0	1697.0
273	546000.0	1686.0
274	548000.0	1683.0
275	550000.0	1678.0
276	552000.0	1679.0
277	554000.0	1700.0
278	556000.0	1671.0
279	558000.0	1633.0
280	560000.0	1593.0
281	562000.0	1624.0
282	564000.0	1552.0
283	566000.0	1557.0
284	568000.0	1597.0
285	570000.0	1559.0
286	572000.0	1597.0
287	574000.0	1546.0
288	576000.0	1621.0
289	578000.0	1573.0
290	580000.0	1598.0
291	582000.0	1500.0
292	584000.0	1463.0
293	586000.0	1480.0
294	588000.0	1551.0
295	590000.0	1482.0
296	592000.0	1482.0
297	594000.0	1481.0
298	596000.0	1517.0
299	598000.0	1484.0
300	600000.0	1448.0
301	602000.0	1559.0
302	604000.0	1445.0
303	606000.0	1453.0
304	608000.0	1429.0
305	610000.0	1415.0
306	612000.0	1371.0
307	614000.0	1363.0
308	616000.0	1375.0
309	618000.0	1366.0
310	620000.0	1435.0
311	622000.0	1473.0
312	624000.0	1429.0
313	626000.0	1392.0
314	628000.0	1380.0
315	630000.0	1366.0
316	632000.0	1314.0
317	634000.0	1342.0
318	636000.0	1364.0
319	638000.0	1377.0
320	640000.0	1365.0
321	642000.0	1323.0
322	644000.0	1343.0
323	646000.0	1389.0
324	648000.0	1355.0
325	650000.0	1351.0
326	652000.0	1372.0
327	654000.0	1336.0
328	656000.0	1318.0
329	658000.0	1303.0
330	660000.0	1346.0
331	662000.0	1281.0
332	664000.0	1364.0
333	666000.0	1288.0
334	668000.0	1223.0
335	670000.0	1288.0
336	672000.0	1284.0
337	674000.0	1336.0
338	676000.0	1286.0
339	678000.0	1248.0
340	680000.0	1300.0
341	682000.0	1275.0
342	684000.0	1219.0
343	686000.0	1247.0
344	688000.0	1255.0
345	690000.0	1256.0
346	692000.0	1247.0
347	694000.0	1239.0
348	696000.0	1227.0
349	698000.0	1179.0
350	700000.0	1205.0
351	702000.0	1203.0
352	704000.0	1184.0
353	706000.0	1203.0
354	708000.0	1222.0
355	710000.0	1134.0
356	712000.0	1193.0
357	714000.0	1166.0
358	716000.0	1194.0
359	718000.0	1209.0
360	720000.0	1168.0
361	722000.0	1214.0
362	724000.0	1148.0
363	726000.0	1211.0
364	728000.0	1151.0
365	730000.0	1124.0
366	732000.0	1112.0
367	734000.0	1122.0
368	736000.0	1144.0
369	738000.0	1119.0
370	740000.0	1134.0
371	742000.0	1190.0
372	744000.0	1094.0
373	746000.0	1061.0
374	748000.0	1168.0
375	750000.0	1153.0
376	752000.0	1149.0
377	754000.0	1090.0
378	756000.0	1141.0
379	758000.0	1103.0
380	760000.0	1081.0
381	762000.0	1068.0
382	764000.0	1144.0
383	766000.0	1095.0
384	768000.0	1068.0
385	770000.0	1104.0
386	772000.0	1099.0
387	774000.0	1055.0
388	776000.0	1126.0
389	778000.0	1074.0
390	780000.0	1107.0
391	782000.0	1103.0
392	784000.0	1097.0
393	786000.0	1037.0
394	788000.0	1062.0
395	790000.0	1059.0
396	792000.0	1024.0
397	794000.0	1025.0
398	796000.0	1028.0
399	798000.0	1049.0
400	800000.0	1036.0
401	802000.0	1057.0
402	804000.0	1018.0
403	806000.0	999.0
404	808000.0	989.0
405	810000.0	966.0
406	812000.0	981.0
407	814000.0	1016.0
408	816000.0	1032.0
409	818000.0	985.0
410	820000.0	1053.0
411	822000.0	1029.0
412	824000.0	981.0
413	826000.0	935.0
414	828000.0	1018.0
415	830000.0	978.0
416	832000.0	989.0
417	834000.0	995.0
418	836000.0	957.0
419	838000.0	979.0
420	840000.0	951.0
421	842000.0	934.0
422	844000.0	886.0
423	846000.0	874.0
424	848000.0	898.0
425	850000.0	922.0
426	852000.0	871.0
427	854000.0	926.0
428	856000.0	938.0
429	858000.0	912.0
430	860000.0	933.0
431	862000.0	895.0
432	864000.0	893.0
433	866000.0	881.0
434	868000.0	890.0
435	870000.0	927.0
436	872000.0	884.0
437	874000.0	895.0
438	876000.0	929.0
439	878000.0	883.0
440	880000.0	923.0
441	882000.0	878.0
442	884000.0	896.0
443	886000.0	859.0
444	888000.0	894.0
445	890000.0	875.0
446	892000.0	879.0
447	894000.0	891.0
448	896000.0	895.0
449	898000.0	869.0
450	900000.0	853.0
451	902000.0	876.0
452	904000.0	842.0
453	906000.0	833.0
454	908000.0	832.0
455	910000.0	847.0
456	912000.0	869.0
457	914000.0	771.0
458	916000.0	879.0
459	918000.0	867.0
460	920000.0	865.0
461	922000.0	843.0
462	924000.0	862.0
463	926000.0	838.0
464	928000.0	818.0
465	930000.0	852.0
466	932000.0	801.0
467	934000.0	847.0
468	936000.0	850.0
469	938000.0	821.0
470	940000.0	853.0
471	942000.0	816.0
472	944000.0	831.0
473	946000.0	791.0
474	948000.0	742.0
475	950000.0	778.0
476	952000.0	808.0
477	954000.0	828.0
478	956000.0	775.0
479	958000.0	808.0
480	960000.0	800.0
481	962000.0	836.0
482	964000.0	818.0
483	966000.0	760.0
484	968000.0	829.0
485	970000.0	853.0
486	972000.0	804.0
487	974000.0	788.0
488	976000.0	769.0
489	978000.0	740.0
490	980000.0	777.0
491	982000.0	754.0
492	984000.0	788.0
493	986000.0	703.0
494	988000.0	781.0
495	990000.0	748.0
496	992000.0	744.0
497	994000.0	766.0
498	996000.0	778.0
499	998000.0	757.0
500	1000000.0	761.0
501	1002000.0	775.0
502	1004000.0	712.0
503	1006000.0	804.0
504	1008000.0	756.0
505	1010000.0	763.0
506	1012000.0	774.0
507	1014000.0	727.0
508	1016000.0	739.0
509	1018000.0	741.0
510	1020000.0	770.0
511	1022000.0	663.0
512	1024000.0	764.0
513	1026000.0	753.0
514	1028000.0	695.0
515	1030000.0	734.0
516	1032000.0	737.0
517	1034000.0	759.0
518	1036000.0	699.0
519	1038000.0	685.0
520	1040000.0	716.0
521	1042000.0	719.0
522	1044000.0	678.0
523	1046000.0	678.0
524	1048000.0	697.0
525	1050000.0	661.0
526	1052000.0	744.0
527	1054000.0	650.0
528	1056000.0	682.0
529	1058000.0	714.0
530	1060000.0	708.0
531	1062000.0	705.0
532	1064000.0	688.0
533	1066000.0	677.0
534	1068000.0	747.0
535	1070000.0	721.0
536	1072000.0	731.0
537	1074000.0	683.0
538	1076000.0	714.0
539	1078000.0	686.0
540	1080000.0	702.0
541	1082000.0	679.0
542	1084000.0	653.0
543	1086000.0	700.0
544	1088000.0	670.0
545	1090000.0	677.0
546	1092000.0	664.0
547	1094000.0	643.0
548	1096000.0	658.0
549	1098000.0	665.0
550	1100000.0	658.0
551	1102000.0	667.0
552	1104000.0	668.0
553	1106000.0	639.0
554	1108000.0	642.0
555	1110000.0	646.0
556	1112000.0	691.0
557	1114000.0	696.0
558	1116000.0	671.0
559	1118000.0	653.0
560	1120000.0	637.0
561	1122000.0	662.0
562	1124000.0	656.0
563	1126000.0	632.0
564	1128000.0	655.0
565	1130000.0	635.0
566	1132000.0	665.0
567	1134000.0	646.0
568	1136000.0	683.0
569	1138000.0	704.0
570	1140000.0	612.0
571	1142000.0	643.0
572	1144000.0	653.0
573	1146000.0	602.0
574	1148000.0	596.0
575	1150000.0	648.0
576	1152000.0	624.0
577	1154000.0	667.0
578	1156000.0	642.0
579	1158000.0	622.0
580	1160000.0	670.0
581	1162000.0	623.0
582	1164000.0	604.0
583	1166000.0	656.0
584	1168000.0	640.0
585	1170000.0	606.0
586	1172000.0	608.0
587	1174000.0	555.0
588	1176000.0	636.0
589	1178000.0	643.0
590	1180000.0	619.0
591	1182000.0	656.0
592	1184000.0	576.0
593	1186000.0	589.0
594	1188000.0	615.0
595	1190000.0	596.0
596	1192000.0	600.0
597	1194000.0	614.0
598	1196000.0	591.0
599	1198000.0	591.0
600	1200000.0	604.0
601	1202000.0	608.0
602	1204000.0	603.0
603	1206000.0	585.0
604	1208000.0	582.0
605	1210000.0	617.0
606	1212000.0	626.0
607	1214000.0	590.0
608	1216000.0	597.0
609	1218000.0	577.0
610	1220000.0	566.0
611	1222000.0	576.0
612	1224000.0	581.0
613	1226000.0	635.0
614	1228000.0	580.0
615	1230000.0	567.0
616	1232000.0	576.0
617	1234000.0	548.0
618	1236000.0	549.0
619	1238000.0	549.0
620	1240000.0	542.0
621	1242000.0	596.0
622	1244000.0	591.0
623	1246000.0	535.0
624	1248000.0	561.0
625	1250000.0	557.0
626	1252000.0	553.0
627	1254000.0	560.0
628	1256000.0	597.0
629	1258000.0	574.0
630	1260000.0	598.0
631	1262000.0	577.0
632	1264000.0	548.0
633	1266000.0	545.0
634	1268000.0	555.0
635	1270000.0	542.0
636	1272000.0	573.0
637	1274000.0	510.0
638	1276000.0	542.0
639	1278000.0	551.0
640	1280000.0	567.0
641	1282000.0	567.0
642	1284000.0	521.0
643	1286000.0	557.0
644	1288000.0	567.0
645	1290000.0	549.0
646	1292000.0	542.0
647	1294000.0	508.0
648	1296000.0	561.0
649	1298000.0	541.0
650	1300000.0	511.0
651	1302000.0	534.0
652	1304000.0	561.0
653	1306000.0	532.0
654	1308000.0	544.0
655	1310000.0	530.0
656	1312000.0	525.0
657	1314000.0	554.0
658	1316000.0	510.0
659	1318000.0	512.0
660	1320000.0	520.0
661	1322000.0	490.0
662	1324000.0	538.0
663	1326000.0	541.0
664	1328000.0	551.0
665	1330000.0	555.0
666	1332000.0	524.0
667	1334000.0	551.0
668	1336000.0	566.0
669	1338000.0	483.0
670	1340000.0	545.0
671	1342000.0	552.0
672	1344000.0	512.0
673	1346000.0	511.0
674	1348000.0	494.0
675	1350000.0	568.0
676	1352000.0	498.0
677	1354000.0	507.0
678	1356000.0	533.0
679	1358000.0	521.0
680	1360000.0	521.0
681	1362000.0	506.0
682	1364000.0	562.0
683	1366000.0	546.0
684	1368000.0	500.0
685	1370000.0	488.0
686	1372000.0	459.0
687	1374000.0	502.0
688	1376000.0	495.0
689	1378000.0	518.0
690	1380000.0	484.0
691	1382000.0	482.0
692	1384000.0	471.0
693	1386000.0	490.0
694	1388000.0	478.0
695	1390000.0	507.0
696	1392000.0	480.0
697	1394000.0	446.0
698	1396000.0	485.0
699	1398000.0	490.0
700	1400000.0	459.0
701	1402000.0	502.0
702	1404000.0	501.0
703	1406000.0	479.0
704	1408000.0	496.0
705	1410000.0	501.0
706	1412000.0	458.0
707	1414000.0	493.0
708	1416000.0	476.0
709	1418000.0	509.0
710	1420000.0	475.0
711	1422000.0	472.0
712	1424000.0	452.0
713	1426000.0	426.0
714	1428000.0	474.0
715	1430000.0	510.0
716	1432000.0	500.0
717	1434000.0	474.0
718	1436000.0	448.0
719	1438000.0	453.0
720	1440000.0	461.0
721	1442000.0	458.0
722	1444000.0	487.0
723	1446000.0	488.0
724	1448000.0	493.0
725	1450000.0	496.0
726	1452000.0	488.0
727	1454000.0	463.0
728	1456000.0	451.0
729	1458000.0	420.0
730	1460000.0	458.0
731	1462000.0	452.0
732	1464000.0	479.0
733	1466000.0	447.0
734	1468000.0	493.0
735	1470000.0	482.0
736	1472000.0	463.0
737	1474000.0	444.0
738	1476000.0	450.0
739	1478000.0	491.0
740	1480000.0	450.0
741	1482000.0	481.0
742	1484000.0	448.0
743	1486000.0	484.0
744	1488000.0	474.0
745	1490000.0	427.0
746	1492000.0	446.0
747	1494000.0	471.0
748	1496000.0	436.0
749	1498000.0	462.0
750	1500000.0	488.0
751	1502000.0	494.0
752	1504000.0	489.0
753	1506000.0	475.0
754	1508000.0	445.0
755	1510000.0	457.0
756	1512000.0	435.0
757	1514000.0	489.0
758	1516000.0	429.0
759	1518000.0	469.0
760	1520000.0	436.0
761	1522000.0	464.0
762	1524000.0	463.0
763	1526000.0	466.0
764	1528000.0	416.0
765	1530000.0	448.0
766	1532000.0	427.0
767	1534000.0	486.0
768	1536000.0	464.0
769	1538000.0	435.0
770	1540000.0	403.0
771	1542000.0	433.0
772	1544000.0	387.0
773	1546000.0	458.0
774	1548000.0	465.0
775	1550000.0	416.0
776	1552000.0	417.0
777	1554000.0	397.0
778	1556000.0	417.0
779	1558000.0	437.0
780	1560000.0	405.0
781	1562000.0	399.0
782	1564000.0	378.0
783	1566000.0	423.0
784	1568000.0	422.0
785	1570000.0	420.0
786	1572000.0	422.0
787	1574000.0	457.0
788	1576000.0	421.0
789	1578000.0	396.0
790	1580000.0	422.0
791	1582000.0	379.0
792	1584000.0	389.0
793	1586000.0	379.0
794	1588000.0	418.0
795	1590000.0	433.0
796	1592000.0	410.0
797	1594000.0	423.0
798	1596000.0	386.0
799	1598000.0	428.0
800	1600000.0	422.0
801	1602000.0	411.0
802	1604000.0	412.0
803	1606000.0	443.0
804	1608000.0	412.0
805	1610000.0	399.0
806	1612000.0	408.0
807	1614000.0	413.0
808	1616000.0	368.0
809	1618000.0	408.0
810	1620000.0	403.0
811	1622000.0	424.0
812	1624000.0	429.0
813	1626000.0	453.0
814	1628000.0	433.0
