	bins [ps]	counts [#]
5946	23784000.0	88.0
5947	23788000.0	119.0
5948	23792000.0	103.0
5949	23796000.0	92.0
5950	23800000.0	101.0
5951	23804000.0	86.0
5952	23808000.0	111.0
5953	23812000.0	108.0
5954	23816000.0	133.0
5955	23820000.0	94.0
5956	23824000.0	108.0
5957	23828000.0	101.0
5958	23832000.0	100.0
5959	23836000.0	116.0
5960	23840000.0	102.0
5961	23844000.0	78.0
5962	23848000.0	88.0
5963	23852000.0	98.0
5964	23856000.0	98.0
5965	23860000.0	106.0
5966	23864000.0	94.0
5967	23868000.0	88.0
5968	23872000.0	80.0
5969	23876000.0	104.0
5970	23880000.0	87.0
5971	23884000.0	111.0
5972	23888000.0	98.0
5973	23892000.0	106.0
5974	23896000.0	112.0
5975	23900000.0	114.0
5976	23904000.0	102.0
5977	23908000.0	100.0
5978	23912000.0	100.0
5979	23916000.0	91.0
5980	23920000.0	96.0
5981	23924000.0	115.0
5982	23928000.0	104.0
5983	23932000.0	121.0
5984	23936000.0	113.0
5985	23940000.0	106.0
5986	23944000.0	98.0
5987	23948000.0	111.0
5988	23952000.0	107.0
5989	23956000.0	102.0
5990	23960000.0	91.0
5991	23964000.0	109.0
5992	23968000.0	98.0
5993	23972000.0	113.0
5994	23976000.0	94.0
5995	23980000.0	122.0
5996	23984000.0	107.0
5997	23988000.0	90.0
5998	23992000.0	100.0
5999	23996000.0	94.0
6000	24000000.0	102.0
6001	24004000.0	111.0
6002	24008000.0	100.0
6003	24012000.0	87.0
6004	24016000.0	84.0
6005	24020000.0	95.0
6006	24024000.0	118.0
6007	24028000.0	90.0
6008	24032000.0	108.0
6009	24036000.0	102.0
6010	24040000.0	94.0
6011	24044000.0	107.0
6012	24048000.0	111.0
6013	24052000.0	87.0
6014	24056000.0	115.0
6015	24060000.0	109.0
6016	24064000.0	103.0
6017	24068000.0	101.0
6018	24072000.0	98.0
6019	24076000.0	98.0
6020	24080000.0	94.0
6021	24084000.0	109.0
6022	24088000.0	108.0
6023	24092000.0	93.0
6024	24096000.0	109.0
6025	24100000.0	106.0
6026	24104000.0	99.0
6027	24108000.0	98.0
6028	24112000.0	121.0
6029	24116000.0	99.0
6030	24120000.0	104.0
6031	24124000.0	105.0
6032	24128000.0	111.0
6033	24132000.0	71.0
6034	24136000.0	106.0
6035	24140000.0	97.0
6036	24144000.0	103.0
6037	24148000.0	102.0
6038	24152000.0	101.0
6039	24156000.0	108.0
6040	24160000.0	94.0
6041	24164000.0	102.0
6042	24168000.0	113.0
6043	24172000.0	97.0
6044	24176000.0	94.0
6045	24180000.0	110.0
6046	24184000.0	112.0
6047	24188000.0	117.0
6048	24192000.0	91.0
6049	24196000.0	106.0
6050	24200000.0	96.0
6051	24204000.0	93.0
6052	24208000.0	89.0
6053	24212000.0	93.0
6054	24216000.0	103.0
6055	24220000.0	87.0
6056	24224000.0	110.0
6057	24228000.0	101.0
6058	24232000.0	102.0
6059	24236000.0	111.0
6060	24240000.0	106.0
6061	24244000.0	96.0
6062	24248000.0	97.0
6063	24252000.0	94.0
6064	24256000.0	110.0
6065	24260000.0	94.0
6066	24264000.0	108.0
6067	24268000.0	93.0
6068	24272000.0	85.0
6069	24276000.0	103.0
6070	24280000.0	104.0
6071	24284000.0	96.0
6072	24288000.0	103.0
6073	24292000.0	95.0
6074	24296000.0	93.0
6075	24300000.0	105.0
6076	24304000.0	87.0
6077	24308000.0	110.0
6078	24312000.0	83.0
6079	24316000.0	115.0
6080	24320000.0	109.0
6081	24324000.0	86.0
6082	24328000.0	91.0
6083	24332000.0	106.0
6084	24336000.0	101.0
6085	24340000.0	96.0
6086	24344000.0	109.0
6087	24348000.0	102.0
6088	24352000.0	103.0
6089	24356000.0	95.0
6090	24360000.0	81.0
6091	24364000.0	101.0
6092	24368000.0	113.0
6093	24372000.0	95.0
6094	24376000.0	101.0
6095	24380000.0	111.0
6096	24384000.0	95.0
6097	24388000.0	94.0
6098	24392000.0	103.0
6099	24396000.0	102.0
6100	24400000.0	118.0
6101	24404000.0	88.0
6102	24408000.0	97.0
6103	24412000.0	105.0
6104	24416000.0	106.0
6105	24420000.0	101.0
6106	24424000.0	96.0
6107	24428000.0	94.0
6108	24432000.0	92.0
6109	24436000.0	116.0
6110	24440000.0	106.0
6111	24444000.0	107.0
6112	24448000.0	104.0
6113	24452000.0	101.0
6114	24456000.0	93.0
6115	24460000.0	76.0
6116	24464000.0	89.0
6117	24468000.0	77.0
6118	24472000.0	91.0
6119	24476000.0	84.0
6120	24480000.0	93.0
6121	24484000.0	105.0
6122	24488000.0	97.0
6123	24492000.0	102.0
6124	24496000.0	78.0
6125	24500000.0	114.0
6126	24504000.0	88.0
6127	24508000.0	108.0
6128	24512000.0	103.0
6129	24516000.0	99.0
6130	24520000.0	117.0
6131	24524000.0	93.0
6132	24528000.0	91.0
6133	24532000.0	97.0
6134	24536000.0	105.0
6135	24540000.0	84.0
6136	24544000.0	119.0
6137	24548000.0	88.0
6138	24552000.0	89.0
6139	24556000.0	110.0
6140	24560000.0	96.0
6141	24564000.0	81.0
6142	24568000.0	89.0
6143	24572000.0	92.0
6144	24576000.0	100.0
6145	24580000.0	98.0
6146	24584000.0	116.0
6147	24588000.0	114.0
6148	24592000.0	105.0
6149	24596000.0	94.0
6150	24600000.0	95.0
6151	24604000.0	108.0
6152	24608000.0	101.0
6153	24612000.0	101.0
6154	24616000.0	112.0
6155	24620000.0	85.0
6156	24624000.0	89.0
6157	24628000.0	87.0
6158	24632000.0	79.0
6159	24636000.0	94.0
6160	24640000.0	97.0
6161	24644000.0	98.0
6162	24648000.0	99.0
6163	24652000.0	106.0
6164	24656000.0	101.0
6165	24660000.0	98.0
6166	24664000.0	95.0
6167	24668000.0	95.0
6168	24672000.0	105.0
6169	24676000.0	96.0
6170	24680000.0	103.0
6171	24684000.0	98.0
6172	24688000.0	102.0
6173	24692000.0	94.0
6174	24696000.0	89.0
6175	24700000.0	96.0
6176	24704000.0	94.0
6177	24708000.0	103.0
6178	24712000.0	97.0
6179	24716000.0	104.0
6180	24720000.0	100.0
6181	24724000.0	97.0
6182	24728000.0	97.0
6183	24732000.0	104.0
6184	24736000.0	107.0
6185	24740000.0	86.0
6186	24744000.0	104.0
6187	24748000.0	103.0
6188	24752000.0	102.0
6189	24756000.0	93.0
6190	24760000.0	83.0
6191	24764000.0	94.0
6192	24768000.0	95.0
6193	24772000.0	108.0
6194	24776000.0	97.0
6195	24780000.0	103.0
6196	24784000.0	113.0
6197	24788000.0	82.0
6198	24792000.0	122.0
6199	24796000.0	97.0
6200	24800000.0	123.0
6201	24804000.0	106.0
6202	24808000.0	93.0
6203	24812000.0	89.0
6204	24816000.0	95.0
6205	24820000.0	104.0
6206	24824000.0	85.0
6207	24828000.0	101.0
6208	24832000.0	101.0
6209	24836000.0	94.0
6210	24840000.0	103.0
6211	24844000.0	94.0
6212	24848000.0	71.0
6213	24852000.0	125.0
6214	24856000.0	99.0
6215	24860000.0	93.0
6216	24864000.0	98.0
6217	24868000.0	110.0
6218	24872000.0	104.0
6219	24876000.0	94.0
6220	24880000.0	78.0
6221	24884000.0	106.0
6222	24888000.0	90.0
6223	24892000.0	86.0
6224	24896000.0	96.0
6225	24900000.0	87.0
6226	24904000.0	104.0
6227	24908000.0	79.0
6228	24912000.0	87.0
6229	24916000.0	84.0
6230	24920000.0	102.0
6231	24924000.0	98.0
6232	24928000.0	88.0
6233	24932000.0	88.0
6234	24936000.0	109.0
6235	24940000.0	86.0
6236	24944000.0	111.0
6237	24948000.0	96.0
6238	24952000.0	98.0
6239	24956000.0	93.0
6240	24960000.0	93.0
6241	24964000.0	82.0
6242	24968000.0	93.0
6243	24972000.0	95.0
6244	24976000.0	94.0
6245	24980000.0	100.0
6246	24984000.0	93.0
6247	24988000.0	82.0
6248	24992000.0	99.0
6249	24996000.0	90.0
6250	25000000.0	108.0
6251	25004000.0	119.0
6252	25008000.0	88.0
6253	25012000.0	90.0
6254	25016000.0	105.0
6255	25020000.0	102.0
6256	25024000.0	120.0
6257	25028000.0	86.0
6258	25032000.0	106.0
6259	25036000.0	85.0
6260	25040000.0	88.0
6261	25044000.0	100.0
6262	25048000.0	88.0
6263	25052000.0	94.0
6264	25056000.0	106.0
6265	25060000.0	105.0
6266	25064000.0	80.0
6267	25068000.0	105.0
6268	25072000.0	104.0
6269	25076000.0	103.0
6270	25080000.0	105.0
6271	25084000.0	90.0
6272	25088000.0	102.0
6273	25092000.0	97.0
6274	25096000.0	101.0
6275	25100000.0	97.0
6276	25104000.0	98.0
6277	25108000.0	102.0
6278	25112000.0	106.0
6279	25116000.0	80.0
6280	25120000.0	96.0
6281	25124000.0	97.0
6282	25128000.0	91.0
6283	25132000.0	96.0
6284	25136000.0	83.0
6285	25140000.0	94.0
6286	25144000.0	90.0
6287	25148000.0	121.0
6288	25152000.0	94.0
6289	25156000.0	115.0
6290	25160000.0	99.0
6291	25164000.0	88.0
6292	25168000.0	108.0
6293	25172000.0	102.0
6294	25176000.0	108.0
6295	25180000.0	82.0
6296	25184000.0	98.0
6297	25188000.0	111.0
6298	25192000.0	96.0
6299	25196000.0	85.0
6300	25200000.0	97.0
6301	25204000.0	86.0
6302	25208000.0	92.0
6303	25212000.0	94.0
6304	25216000.0	89.0
6305	25220000.0	114.0
6306	25224000.0	76.0
6307	25228000.0	90.0
6308	25232000.0	82.0
6309	25236000.0	90.0
6310	25240000.0	95.0
6311	25244000.0	103.0
6312	25248000.0	105.0
6313	25252000.0	87.0
6314	25256000.0	85.0
6315	25260000.0	80.0
6316	25264000.0	90.0
6317	25268000.0	108.0
6318	25272000.0	97.0
6319	25276000.0	104.0
6320	25280000.0	101.0
6321	25284000.0	92.0
6322	25288000.0	100.0
6323	25292000.0	94.0
6324	25296000.0	73.0
6325	25300000.0	87.0
6326	25304000.0	89.0
6327	25308000.0	92.0
6328	25312000.0	93.0
6329	25316000.0	84.0
6330	25320000.0	108.0
6331	25324000.0	110.0
6332	25328000.0	89.0
6333	25332000.0	105.0
6334	25336000.0	108.0
6335	25340000.0	98.0
6336	25344000.0	102.0
6337	25348000.0	84.0
6338	25352000.0	91.0
6339	25356000.0	107.0
6340	25360000.0	91.0
6341	25364000.0	90.0
6342	25368000.0	88.0
6343	25372000.0	98.0
6344	25376000.0	83.0
6345	25380000.0	110.0
6346	25384000.0	100.0
6347	25388000.0	112.0
6348	25392000.0	99.0
6349	25396000.0	89.0
6350	25400000.0	99.0
6351	25404000.0	98.0
6352	25408000.0	93.0
6353	25412000.0	90.0
6354	25416000.0	94.0
6355	25420000.0	96.0
6356	25424000.0	114.0
6357	25428000.0	97.0
6358	25432000.0	84.0
6359	25436000.0	109.0
6360	25440000.0	109.0
6361	25444000.0	78.0
6362	25448000.0	93.0
6363	25452000.0	102.0
6364	25456000.0	89.0
6365	25460000.0	90.0
6366	25464000.0	116.0
6367	25468000.0	101.0
6368	25472000.0	106.0
6369	25476000.0	93.0
6370	25480000.0	88.0
6371	25484000.0	106.0
6372	25488000.0	96.0
6373	25492000.0	111.0
6374	25496000.0	89.0
6375	25500000.0	78.0
6376	25504000.0	93.0
6377	25508000.0	86.0
6378	25512000.0	87.0
6379	25516000.0	79.0
6380	25520000.0	97.0
6381	25524000.0	119.0
6382	25528000.0	101.0
6383	25532000.0	81.0
6384	25536000.0	99.0
6385	25540000.0	91.0
6386	25544000.0	95.0
6387	25548000.0	94.0
6388	25552000.0	91.0
6389	25556000.0	93.0
6390	25560000.0	95.0
6391	25564000.0	82.0
6392	25568000.0	86.0
6393	25572000.0	96.0
6394	25576000.0	83.0
6395	25580000.0	101.0
6396	25584000.0	96.0
6397	25588000.0	97.0
6398	25592000.0	95.0
6399	25596000.0	96.0
6400	25600000.0	97.0
6401	25604000.0	98.0
6402	25608000.0	97.0
6403	25612000.0	101.0
6404	25616000.0	94.0
6405	25620000.0	87.0
6406	25624000.0	117.0
6407	25628000.0	76.0
6408	25632000.0	91.0
6409	25636000.0	90.0
6410	25640000.0	101.0
6411	25644000.0	80.0
6412	25648000.0	93.0
6413	25652000.0	101.0
6414	25656000.0	79.0
6415	25660000.0	107.0
6416	25664000.0	89.0
6417	25668000.0	101.0
6418	25672000.0	87.0
6419	25676000.0	86.0
6420	25680000.0	94.0
6421	25684000.0	73.0
6422	25688000.0	92.0
6423	25692000.0	107.0
6424	25696000.0	87.0
6425	25700000.0	95.0
6426	25704000.0	89.0
6427	25708000.0	100.0
6428	25712000.0	87.0
6429	25716000.0	85.0
6430	25720000.0	80.0
6431	25724000.0	101.0
6432	25728000.0	95.0
6433	25732000.0	93.0
6434	25736000.0	91.0
6435	25740000.0	99.0
6436	25744000.0	86.0
6437	25748000.0	108.0
6438	25752000.0	109.0
6439	25756000.0	80.0
6440	25760000.0	105.0
6441	25764000.0	76.0
6442	25768000.0	92.0
6443	25772000.0	90.0
6444	25776000.0	108.0
6445	25780000.0	91.0
6446	25784000.0	81.0
6447	25788000.0	100.0
6448	25792000.0	96.0
6449	25796000.0	95.0
6450	25800000.0	80.0
6451	25804000.0	86.0
6452	25808000.0	93.0
6453	25812000.0	72.0
6454	25816000.0	99.0
6455	25820000.0	105.0
6456	25824000.0	69.0
6457	25828000.0	93.0
6458	25832000.0	88.0
6459	25836000.0	83.0
6460	25840000.0	83.0
6461	25844000.0	95.0
6462	25848000.0	94.0
6463	25852000.0	102.0
6464	25856000.0	110.0
6465	25860000.0	96.0
6466	25864000.0	77.0
6467	25868000.0	90.0
6468	25872000.0	85.0
6469	25876000.0	100.0
6470	25880000.0	109.0
6471	25884000.0	90.0
6472	25888000.0	98.0
6473	25892000.0	96.0
6474	25896000.0	86.0
6475	25900000.0	88.0
6476	25904000.0	96.0
6477	25908000.0	78.0
6478	25912000.0	95.0
6479	25916000.0	86.0
6480	25920000.0	88.0
6481	25924000.0	91.0
6482	25928000.0	83.0
6483	25932000.0	90.0
6484	25936000.0	96.0
6485	25940000.0	80.0
6486	25944000.0	85.0
6487	25948000.0	77.0
6488	25952000.0	97.0
6489	25956000.0	89.0
6490	25960000.0	80.0
6491	25964000.0	81.0
6492	25968000.0	109.0
6493	25972000.0	85.0
6494	25976000.0	89.0
6495	25980000.0	101.0
6496	25984000.0	82.0
6497	25988000.0	81.0
6498	25992000.0	85.0
6499	25996000.0	72.0
6500	26000000.0	85.0
6501	26004000.0	104.0
6502	26008000.0	99.0
6503	26012000.0	108.0
6504	26016000.0	98.0
6505	26020000.0	83.0
6506	26024000.0	83.0
6507	26028000.0	100.0
6508	26032000.0	90.0
6509	26036000.0	85.0
6510	26040000.0	83.0
6511	26044000.0	89.0
6512	26048000.0	78.0
6513	26052000.0	93.0
6514	26056000.0	88.0
6515	26060000.0	101.0
6516	26064000.0	78.0
6517	26068000.0	77.0
6518	26072000.0	77.0
6519	26076000.0	70.0
6520	26080000.0	91.0
6521	26084000.0	97.0
6522	26088000.0	84.0
6523	26092000.0	82.0
6524	26096000.0	90.0
6525	26100000.0	93.0
6526	26104000.0	79.0
6527	26108000.0	105.0
6528	26112000.0	86.0
6529	26116000.0	82.0
6530	26120000.0	92.0
6531	26124000.0	106.0
6532	26128000.0	80.0
6533	26132000.0	88.0
6534	26136000.0	85.0
6535	26140000.0	100.0
6536	26144000.0	92.0
6537	26148000.0	97.0
6538	26152000.0	92.0
6539	26156000.0	81.0
6540	26160000.0	81.0
6541	26164000.0	91.0
6542	26168000.0	83.0
6543	26172000.0	89.0
6544	26176000.0	103.0
6545	26180000.0	95.0
6546	26184000.0	97.0
6547	26188000.0	95.0
6548	26192000.0	93.0
6549	26196000.0	95.0
6550	26200000.0	84.0
6551	26204000.0	90.0
6552	26208000.0	70.0
6553	26212000.0	91.0
6554	26216000.0	86.0
6555	26220000.0	94.0
6556	26224000.0	112.0
6557	26228000.0	93.0
6558	26232000.0	92.0
6559	26236000.0	94.0
6560	26240000.0	86.0
6561	26244000.0	92.0
6562	26248000.0	84.0
6563	26252000.0	68.0
6564	26256000.0	97.0
6565	26260000.0	79.0
6566	26264000.0	89.0
6567	26268000.0	73.0
6568	26272000.0	89.0
6569	26276000.0	80.0
6570	26280000.0	88.0
6571	26284000.0	90.0
6572	26288000.0	71.0
6573	26292000.0	92.0
6574	26296000.0	88.0
6575	26300000.0	76.0
6576	26304000.0	105.0
6577	26308000.0	96.0
6578	26312000.0	94.0
6579	26316000.0	94.0
6580	26320000.0	97.0
6581	26324000.0	80.0
6582	26328000.0	79.0
6583	26332000.0	68.0
6584	26336000.0	96.0
6585	26340000.0	72.0
6586	26344000.0	96.0
6587	26348000.0	92.0
6588	26352000.0	77.0
6589	26356000.0	91.0
6590	26360000.0	89.0
6591	26364000.0	89.0
6592	26368000.0	86.0
6593	26372000.0	86.0
6594	26376000.0	86.0
6595	26380000.0	95.0
6596	26384000.0	90.0
6597	26388000.0	89.0
6598	26392000.0	100.0
6599	26396000.0	80.0
6600	26400000.0	82.0
6601	26404000.0	86.0
6602	26408000.0	97.0
6603	26412000.0	94.0
6604	26416000.0	91.0
6605	26420000.0	95.0
6606	26424000.0	99.0
6607	26428000.0	90.0
6608	26432000.0	86.0
6609	26436000.0	82.0
6610	26440000.0	72.0
6611	26444000.0	89.0
6612	26448000.0	86.0
6613	26452000.0	84.0
6614	26456000.0	97.0
6615	26460000.0	99.0
6616	26464000.0	86.0
6617	26468000.0	92.0
6618	26472000.0	86.0
6619	26476000.0	85.0
6620	26480000.0	91.0
6621	26484000.0	84.0
6622	26488000.0	92.0
6623	26492000.0	87.0
6624	26496000.0	110.0
6625	26500000.0	71.0
6626	26504000.0	96.0
6627	26508000.0	87.0
6628	26512000.0	87.0
6629	26516000.0	72.0
6630	26520000.0	88.0
6631	26524000.0	77.0
6632	26528000.0	87.0
6633	26532000.0	87.0
6634	26536000.0	70.0
6635	26540000.0	90.0
6636	26544000.0	88.0
6637	26548000.0	73.0
6638	26552000.0	71.0
6639	26556000.0	83.0
6640	26560000.0	100.0
6641	26564000.0	85.0
6642	26568000.0	93.0
6643	26572000.0	83.0
6644	26576000.0	86.0
6645	26580000.0	84.0
6646	26584000.0	72.0
6647	26588000.0	109.0
6648	26592000.0	97.0
6649	26596000.0	109.0
6650	26600000.0	106.0
6651	26604000.0	95.0
6652	26608000.0	87.0
6653	26612000.0	103.0
6654	26616000.0	76.0
6655	26620000.0	99.0
6656	26624000.0	101.0
6657	26628000.0	97.0
6658	26632000.0	88.0
6659	26636000.0	91.0
6660	26640000.0	62.0
6661	26644000.0	77.0
6662	26648000.0	110.0
6663	26652000.0	94.0
6664	26656000.0	103.0
6665	26660000.0	83.0
6666	26664000.0	102.0
6667	26668000.0	73.0
6668	26672000.0	90.0
6669	26676000.0	85.0
6670	26680000.0	110.0
6671	26684000.0	84.0
6672	26688000.0	71.0
6673	26692000.0	79.0
6674	26696000.0	87.0
6675	26700000.0	90.0
6676	26704000.0	91.0
6677	26708000.0	101.0
6678	26712000.0	81.0
6679	26716000.0	101.0
6680	26720000.0	108.0
6681	26724000.0	85.0
6682	26728000.0	74.0
6683	26732000.0	87.0
6684	26736000.0	84.0
6685	26740000.0	85.0
6686	26744000.0	74.0
6687	26748000.0	79.0
6688	26752000.0	87.0
6689	26756000.0	90.0
6690	26760000.0	85.0
6691	26764000.0	90.0
6692	26768000.0	85.0
6693	26772000.0	86.0
6694	26776000.0	72.0
6695	26780000.0	88.0
6696	26784000.0	99.0
6697	26788000.0	97.0
6698	26792000.0	92.0
6699	26796000.0	85.0
6700	26800000.0	87.0
6701	26804000.0	95.0
6702	26808000.0	79.0
6703	26812000.0	84.0
6704	26816000.0	89.0
6705	26820000.0	79.0
6706	26824000.0	100.0
6707	26828000.0	88.0
6708	26832000.0	100.0
6709	26836000.0	83.0
6710	26840000.0	102.0
6711	26844000.0	79.0
6712	26848000.0	85.0
6713	26852000.0	97.0
6714	26856000.0	87.0
6715	26860000.0	77.0
6716	26864000.0	97.0
6717	26868000.0	80.0
6718	26872000.0	88.0
6719	26876000.0	92.0
6720	26880000.0	79.0
6721	26884000.0	84.0
6722	26888000.0	79.0
6723	26892000.0	84.0
6724	26896000.0	89.0
6725	26900000.0	92.0
6726	26904000.0	80.0
6727	26908000.0	83.0
6728	26912000.0	85.0
6729	26916000.0	89.0
6730	26920000.0	103.0
6731	26924000.0	77.0
6732	26928000.0	98.0
6733	26932000.0	79.0
6734	26936000.0	84.0
6735	26940000.0	82.0
6736	26944000.0	82.0
6737	26948000.0	97.0
6738	26952000.0	94.0
6739	26956000.0	83.0
6740	26960000.0	81.0
6741	26964000.0	94.0
6742	26968000.0	90.0
6743	26972000.0	80.0
6744	26976000.0	90.0
6745	26980000.0	83.0
6746	26984000.0	96.0
6747	26988000.0	87.0
6748	26992000.0	89.0
6749	26996000.0	80.0
6750	27000000.0	90.0
6751	27004000.0	79.0
6752	27008000.0	92.0
6753	27012000.0	87.0
6754	27016000.0	71.0
6755	27020000.0	98.0
6756	27024000.0	95.0
6757	27028000.0	73.0
6758	27032000.0	105.0
6759	27036000.0	76.0
6760	27040000.0	83.0
6761	27044000.0	76.0
6762	27048000.0	90.0
6763	27052000.0	93.0
6764	27056000.0	79.0
6765	27060000.0	96.0
6766	27064000.0	68.0
6767	27068000.0	113.0
6768	27072000.0	68.0
6769	27076000.0	99.0
6770	27080000.0	89.0
6771	27084000.0	92.0
6772	27088000.0	91.0
6773	27092000.0	96.0
6774	27096000.0	94.0
6775	27100000.0	102.0
6776	27104000.0	93.0
6777	27108000.0	73.0
6778	27112000.0	95.0
6779	27116000.0	81.0
6780	27120000.0	74.0
6781	27124000.0	99.0
6782	27128000.0	84.0
6783	27132000.0	97.0
6784	27136000.0	98.0
6785	27140000.0	79.0
6786	27144000.0	92.0
6787	27148000.0	89.0
6788	27152000.0	79.0
6789	27156000.0	110.0
6790	27160000.0	89.0
6791	27164000.0	75.0
6792	27168000.0	77.0
6793	27172000.0	99.0
6794	27176000.0	82.0
6795	27180000.0	101.0
6796	27184000.0	88.0
6797	27188000.0	94.0
6798	27192000.0	75.0
6799	27196000.0	77.0
6800	27200000.0	90.0
6801	27204000.0	71.0
6802	27208000.0	85.0
6803	27212000.0	74.0
6804	27216000.0	80.0
6805	27220000.0	94.0
6806	27224000.0	86.0
6807	27228000.0	76.0
6808	27232000.0	86.0
6809	27236000.0	82.0
6810	27240000.0	70.0
6811	27244000.0	80.0
6812	27248000.0	75.0
6813	27252000.0	86.0
6814	27256000.0	92.0
6815	27260000.0	77.0
6816	27264000.0	88.0
6817	27268000.0	82.0
6818	27272000.0	90.0
6819	27276000.0	90.0
6820	27280000.0	91.0
6821	27284000.0	101.0
6822	27288000.0	105.0
6823	27292000.0	79.0
6824	27296000.0	93.0
6825	27300000.0	88.0
6826	27304000.0	75.0
6827	27308000.0	86.0
6828	27312000.0	82.0
6829	27316000.0	74.0
6830	27320000.0	71.0
6831	27324000.0	78.0
6832	27328000.0	83.0
6833	27332000.0	87.0
6834	27336000.0	96.0
6835	27340000.0	73.0
6836	27344000.0	89.0
6837	27348000.0	112.0
6838	27352000.0	84.0
6839	27356000.0	98.0
6840	27360000.0	97.0
6841	27364000.0	95.0
6842	27368000.0	92.0
6843	27372000.0	87.0
6844	27376000.0	85.0
6845	27380000.0	65.0
6846	27384000.0	82.0
6847	27388000.0	83.0
6848	27392000.0	79.0
6849	27396000.0	93.0
6850	27400000.0	96.0
6851	27404000.0	97.0
6852	27408000.0	87.0
6853	27412000.0	81.0
6854	27416000.0	86.0
6855	27420000.0	87.0
6856	27424000.0	88.0
6857	27428000.0	87.0
6858	27432000.0	97.0
6859	27436000.0	85.0
6860	27440000.0	93.0
6861	27444000.0	82.0
6862	27448000.0	78.0
6863	27452000.0	89.0
6864	27456000.0	71.0
6865	27460000.0	81.0
6866	27464000.0	86.0
6867	27468000.0	91.0
6868	27472000.0	80.0
6869	27476000.0	88.0
6870	27480000.0	88.0
6871	27484000.0	80.0
6872	27488000.0	91.0
6873	27492000.0	95.0
6874	27496000.0	88.0
6875	27500000.0	93.0
6876	27504000.0	78.0
6877	27508000.0	88.0
6878	27512000.0	55.0
6879	27516000.0	79.0
6880	27520000.0	77.0
6881	27524000.0	95.0
6882	27528000.0	106.0
6883	27532000.0	81.0
6884	27536000.0	97.0
6885	27540000.0	88.0
6886	27544000.0	89.0
6887	27548000.0	76.0
6888	27552000.0	96.0
6889	27556000.0	78.0
6890	27560000.0	90.0
6891	27564000.0	86.0
6892	27568000.0	95.0
6893	27572000.0	92.0
6894	27576000.0	98.0
6895	27580000.0	91.0
6896	27584000.0	80.0
6897	27588000.0	82.0
6898	27592000.0	92.0
6899	27596000.0	84.0
6900	27600000.0	87.0
6901	27604000.0	61.0
6902	27608000.0	87.0
6903	27612000.0	76.0
6904	27616000.0	87.0
6905	27620000.0	62.0
6906	27624000.0	67.0
6907	27628000.0	83.0
6908	27632000.0	85.0
6909	27636000.0	70.0
6910	27640000.0	86.0
6911	27644000.0	77.0
6912	27648000.0	93.0
6913	27652000.0	96.0
6914	27656000.0	86.0
6915	27660000.0	91.0
6916	27664000.0	77.0
6917	27668000.0	79.0
6918	27672000.0	95.0
6919	27676000.0	92.0
6920	27680000.0	77.0
6921	27684000.0	70.0
6922	27688000.0	70.0
6923	27692000.0	85.0
6924	27696000.0	99.0
6925	27700000.0	90.0
6926	27704000.0	94.0
6927	27708000.0	84.0
6928	27712000.0	96.0
6929	27716000.0	86.0
6930	27720000.0	76.0
6931	27724000.0	79.0
6932	27728000.0	83.0
6933	27732000.0	82.0
6934	27736000.0	98.0
6935	27740000.0	86.0
6936	27744000.0	78.0
6937	27748000.0	75.0
6938	27752000.0	90.0
6939	27756000.0	76.0
6940	27760000.0	79.0
6941	27764000.0	78.0
6942	27768000.0	90.0
6943	27772000.0	76.0
6944	27776000.0	88.0
6945	27780000.0	87.0
6946	27784000.0	74.0
6947	27788000.0	76.0
6948	27792000.0	80.0
6949	27796000.0	84.0
6950	27800000.0	82.0
6951	27804000.0	74.0
6952	27808000.0	89.0
6953	27812000.0	91.0
6954	27816000.0	107.0
6955	27820000.0	80.0
6956	27824000.0	80.0
6957	27828000.0	76.0
6958	27832000.0	90.0
6959	27836000.0	84.0
6960	27840000.0	80.0
6961	27844000.0	73.0
6962	27848000.0	81.0
6963	27852000.0	80.0
6964	27856000.0	86.0
6965	27860000.0	69.0
6966	27864000.0	93.0
6967	27868000.0	76.0
6968	27872000.0	79.0
6969	27876000.0	78.0
6970	27880000.0	72.0
6971	27884000.0	79.0
6972	27888000.0	80.0
6973	27892000.0	94.0
6974	27896000.0	67.0
6975	27900000.0	85.0
6976	27904000.0	92.0
6977	27908000.0	80.0
6978	27912000.0	89.0
6979	27916000.0	87.0
6980	27920000.0	105.0
6981	27924000.0	84.0
6982	27928000.0	88.0
6983	27932000.0	81.0
6984	27936000.0	80.0
6985	27940000.0	75.0
6986	27944000.0	67.0
6987	27948000.0	98.0
6988	27952000.0	98.0
6989	27956000.0	74.0
6990	27960000.0	81.0
6991	27964000.0	83.0
6992	27968000.0	64.0
6993	27972000.0	80.0
6994	27976000.0	93.0
6995	27980000.0	70.0
6996	27984000.0	95.0
6997	27988000.0	80.0
6998	27992000.0	88.0
6999	27996000.0	72.0
7000	28000000.0	77.0
7001	28004000.0	75.0
7002	28008000.0	82.0
7003	28012000.0	70.0
7004	28016000.0	94.0
7005	28020000.0	92.0
7006	28024000.0	88.0
7007	28028000.0	75.0
7008	28032000.0	73.0
7009	28036000.0	80.0
7010	28040000.0	71.0
7011	28044000.0	86.0
7012	28048000.0	91.0
7013	28052000.0	92.0
7014	28056000.0	83.0
7015	28060000.0	79.0
7016	28064000.0	77.0
7017	28068000.0	91.0
7018	28072000.0	80.0
7019	28076000.0	88.0
7020	28080000.0	67.0
